0.03,0.2,0.07
0.029999406639560498,0.20018868299948203,0.07
0.029997626581713763,0.20037735853516225,0.07
0.029994659896874193,0.20056601914353403,0.07
0.029990506702396016,0.2007546573616813,0.07
0.029985167162568646,0.20094326572757362,0.07
0.029978641488610198,0.20113183678036153,0.07
0.02997092993865913,0.20132036306067147,0.07
0.029962032817764016,0.201508837110901,0.07
0.029951950477871494,0.2016972514755138,0.07
0.02994068331781233,0.20188559870133446,0.07
0.02992823178328568,0.20207387133784355,0.07
0.029914596366841392,0.20226206193747207,0.07
0.029899777607860587,0.20245016305589622,0.07
0.029883776092534287,0.20263816725233186,0.07
0.029866592453840237,0.2028260670898288,0.07
0.029848227371517863,0.20301385513556505,0.07
0.029828681572041386,0.20320152396114077,0.07
0.029807955828591085,0.2033890661428722,0.07
0.02978605096102271,0.20357647426208522,0.07
0.029762967835835055,0.20376374090540889,0.07
0.02973870736613566,0.2039508586650687,0.07
0.029713270511604738,0.2041378201391796,0.07
0.029686658278457158,0.20432461793203877,0.07
0.02965887171940268,0.2045112446544181,0.07
0.029629911933604296,0.20469769292385673,0.07
0.02959978006663476,0.20488395536495285,0.07
0.029568477310431253,0.20507002460965548,0.07
0.02953600490324826,0.20525589329755609,0.07
0.02950236412960856,0.20544155407617953,0.07
0.02946755632025244,0.20562699960127512,0.07
0.02943158285208504,0.20581222253710693,0.07
0.02939444514812188,0.20599721555674416,0.07
0.029356144677432586,0.20618197134235078,0.07
0.029316682955082767,0.20636648258547524,0.07
0.029276061542074083,0.2065507419873394,0.07
0.029234282045282497,0.2067347422591272,0.07
0.029191346117394712,0.2069184761222732,0.07
0.029147255456842807,0.2071019363087504,0.07
0.029102011807737024,0.20728511556135762,0.07
0.029055616959796794,0.20746800663400675,0.07
0.029008072748279948,0.20765060229200932,0.07
0.028959381053910098,0.20783289531236265,0.07
0.028909543802802258,0.20801487848403566,0.07
0.02885856296638664,0.20819654460825399,0.07
0.028806440561330682,0.20837788649878491,0.07
0.028753178649459258,0.2085588969822215,0.07
0.028698779337673133,0.20873956889826642,0.07
0.028643244777865604,0.20891989510001518,0.07
0.0285865771668374,0.2090998684542388,0.07
0.02852877874620976,0.2092794818416661,0.07
0.02846985180233576,0.20945872815726507,0.07
0.028409798666209896,0.2096376003105243,0.07
0.02834862171337585,0.20981609122573316,0.07
0.028286323363832525,0.20999419384226173,0.07
0.02822290608193833,0.21017190111484027,0.07
0.02815837237631368,0.21034920601383772,0.07
0.028092724799741772,0.21052610152553994,0.07
0.028025965949067592,0.21070258065242697,0.07
0.027958098465095216,0.21087863641345,0.07
0.027889125032483312,0.2110542618443075,0.07
0.02781904837963897,0.2112294499977206,0.07
